mz,name
1175.5583,PIP3(41:0)-H-
1175.5818,PIP2(43:4)+AcO-
1177.4074,PIP3(38:8)+AcO-
1177.4568,PIP3(39:3)+Cl-
1177.5013,PIP3(37:1)+AcO-
1177.5036,PIP2(44:10)+AcO-
1177.5531,PIP2(45:5)+Cl-
1177.5976,PIP2(43:3)+AcO-
1177.6702,PIP2(47:1)-H-
1179.3784,PIP3(40:9)+Cl-
1179.4229,PIP3(38:7)+AcO-
1179.4724,PIP3(39:2)+Cl-
1179.4958,PIP3(42:5)-H-
1179.5168,PIP3(37:0)+AcO-
1179.5193,PIP2(44:9)+AcO-
1179.5686,PIP2(45:4)+Cl-
1179.686,PIP2(47:0)-H-
1181.3941,PIP3(40:8)+Cl-
1181.4386,PIP3(38:6)+AcO-
1181.4879,PIP3(39:1)+Cl-
1181.5113,PIP3(42:4)-H-
1183.4098,PIP3(40:7)+Cl-
1183.4543,PIP3(38:5)+AcO-
1183.5036,PIP3(39:0)+Cl-
1183.5269,PIP3(42:3)-H-
1183.6445,PIP2(43:0)+AcO-
1185.4254,PIP3(40:6)+Cl-
1185.4699,PIP3(38:4)+AcO-
1185.5426,PIP3(42:2)-H-
1185.5661,PIP2(44:6)+AcO-
1185.6155,PIP2(45:1)+Cl-
1187.4411,PIP3(40:5)+Cl-
1187.4856,PIP3(38:3)+AcO-
1187.5373,PIP2(46:7)+Cl-
1187.5583,PIP3(42:1)-H-
1187.5818,PIP2(44:5)+AcO-
1187.6313,PIP2(45:0)+Cl-
1189.4567,PIP3(40:4)+Cl-
1189.553,PIP2(46:6)+Cl-
1189.5739,PIP3(42:0)-H-
1189.5974,PIP2(44:4)+AcO-
1191.4724,PIP3(40:3)+Cl-
1191.4958,PIP3(43:6)-H-
1191.5168,PIP3(38:1)+AcO-
1191.5686,PIP2(46:5)+Cl-
1191.6131,PIP2(44:3)+AcO-
1191.6858,PIP2(48:1)-H-
1193.4386,PIP3(39:7)+AcO-
1193.4879,PIP3(40:2)+Cl-
1193.5114,PIP3(43:5)-H-
1193.5324,PIP3(38:0)+AcO-
1193.5843,PIP2(46:4)+Cl-
1195.4331,PIP3(44:11)-H-
1195.4543,PIP3(39:6)+AcO-
1195.5036,PIP3(40:1)+Cl-
1195.527,PIP3(43:4)-H-
1197.4488,PIP3(44:10)-H-
1197.4699,PIP3(39:5)+AcO-
1197.5193,PIP3(40:0)+Cl-
1197.5428,PIP3(43:3)-H-
1197.6601,PIP2(44:0)+AcO-
1199.4644,PIP3(44:9)-H-
1199.4856,PIP3(39:4)+AcO-
1199.5819,PIP2(45:6)+AcO-
1199.6311,PIP2(46:1)+Cl-
1201.4568,PIP3(41:5)+Cl-
1201.5013,PIP3(39:3)+AcO-
1201.5976,PIP2(45:5)+AcO-
1201.6468,PIP2(46:0)+Cl-
1203.3784,PIP3(42:11)+Cl-
1203.4229,PIP3(40:9)+AcO-
1203.4724,PIP3(41:4)+Cl-
1203.5169,PIP3(39:2)+AcO-
1203.5896,PIP3(43:0)-H-
1203.6131,PIP2(45:4)+AcO-
1205.3941,PIP3(42:10)+Cl-
1205.4386,PIP3(40:8)+AcO-
1205.4881,PIP3(41:3)+Cl-
1205.5113,PIP3(44:6)-H-
1205.5324,PIP3(39:1)+AcO-
1207.4098,PIP3(42:9)+Cl-
1207.4543,PIP3(40:7)+AcO-
1207.5036,PIP3(41:2)+Cl-
1207.5269,PIP3(44:5)-H-
1207.5481,PIP3(39:0)+AcO-
1209.4254,PIP3(42:8)+Cl-
1209.4699,PIP3(40:6)+AcO-
1209.5193,PIP3(41:1)+Cl-
1209.5426,PIP3(44:4)-H-
1209.66,PIP2(45:1)+AcO-
1211.4411,PIP3(42:7)+Cl-
1211.4856,PIP3(40:5)+AcO-
1211.5349,PIP3(41:0)+Cl-
1211.5583,PIP3(44:3)-H-
1211.5818,PIP2(46:7)+AcO-
1211.6758,PIP2(45:0)+AcO-
1213.5012,PIP3(40:4)+AcO-
1213.5974,PIP2(46:6)+AcO-
1213.6468,PIP2(47:1)+Cl-
1215.4724,PIP3(42:5)+Cl-
1215.5169,PIP3(40:3)+AcO-
1215.6131,PIP2(46:5)+AcO-
1215.6626,PIP2(47:0)+Cl-
1217.4879,PIP3(42:4)+Cl-
1217.5324,PIP3(40:2)+AcO-
1217.6053,PIP3(44:0)-H-
1217.6288,PIP2(46:4)+AcO-
1219.5036,PIP3(42:3)+Cl-
1219.527,PIP3(45:6)-H-
1219.5481,PIP3(40:1)+AcO-
1221.5193,PIP3(42:2)+Cl-
1221.5428,PIP3(45:5)-H-
1221.5638,PIP3(40:0)+AcO-
1223.5349,PIP3(42:1)+Cl-
1223.5583,PIP3(45:4)-H-
1223.6756,PIP2(46:1)+AcO-
1225.5013,PIP3(41:5)+AcO-
1225.5506,PIP3(42:0)+Cl-
1225.6913,PIP2(46:0)+AcO-
1227.4229,PIP3(42:11)+AcO-
1227.4724,PIP3(43:6)+Cl-
1227.5169,PIP3(41:4)+AcO-
1227.6625,PIP2(48:1)+Cl-
1229.4386,PIP3(42:10)+AcO-
1229.4881,PIP3(43:5)+Cl-
1229.5326,PIP3(41:3)+AcO-
1229.6052,PIP3(45:1)-H-
1231.4098,PIP3(44:11)+Cl-
1231.4543,PIP3(42:9)+AcO-
1231.5036,PIP3(43:4)+Cl-
1231.5269,PIP3(46:7)-H-
1231.5481,PIP3(41:2)+AcO-
1231.6209,PIP3(45:0)-H-
1233.4254,PIP3(44:10)+Cl-
1233.4699,PIP3(42:8)+AcO-
1233.5194,PIP3(43:3)+Cl-
1233.5426,PIP3(46:6)-H-
1233.5638,PIP3(41:1)+AcO-
1235.4411,PIP3(44:9)+Cl-
1235.4856,PIP3(42:7)+AcO-
1235.5583,PIP3(46:5)-H-
1235.5794,PIP3(41:0)+AcO-
1237.5739,PIP3(46:4)-H-
1237.6913,PIP2(47:1)+AcO-
1239.5169,PIP3(42:5)+AcO-
1239.5663,PIP3(43:0)+Cl-
1239.7071,PIP2(47:0)+AcO-
1241.4879,PIP3(44:6)+Cl-
1241.5324,PIP3(42:4)+AcO-
1243.5036,PIP3(44:5)+Cl-
1243.5481,PIP3(42:3)+AcO-
1243.6208,PIP3(46:1)-H-
1245.5193,PIP3(44:4)+Cl-
1245.5638,PIP3(42:2)+AcO-
1245.6365,PIP3(46:0)-H-
1247.5349,PIP3(44:3)+Cl-
1247.5794,PIP3(42:1)+AcO-
1249.5951,PIP3(42:0)+AcO-
1251.5169,PIP3(43:6)+AcO-
1251.707,PIP2(48:1)+AcO-
1253.5326,PIP3(43:5)+AcO-
1253.582,PIP3(44:0)+Cl-
1255.4543,PIP3(44:11)+AcO-
1255.5037,PIP3(45:6)+Cl-
1255.5481,PIP3(43:4)+AcO-
1257.4699,PIP3(44:10)+AcO-
1257.5194,PIP3(45:5)+Cl-
1257.5639,PIP3(43:3)+AcO-
1257.6365,PIP3(47:1)-H-
1259.4856,PIP3(44:9)+AcO-
1259.5349,PIP3(45:4)+Cl-
1259.6523,PIP3(47:0)-H-
1263.6108,PIP3(43:0)+AcO-
1265.5324,PIP3(44:6)+AcO-
1265.5819,PIP3(45:1)+Cl-
1267.5036,PIP3(46:7)+Cl-
1267.5481,PIP3(44:5)+AcO-
1267.5976,PIP3(45:0)+Cl-
1269.5193,PIP3(46:6)+Cl-
1269.5638,PIP3(44:4)+AcO-
1271.5349,PIP3(46:5)+Cl-
1271.5794,PIP3(44:3)+AcO-
1271.6521,PIP3(48:1)-H-
1273.5506,PIP3(46:4)+Cl-
1277.6264,PIP3(44:0)+AcO-
1279.5482,PIP3(45:6)+AcO-
1279.5974,PIP3(46:1)+Cl-
1281.5639,PIP3(45:5)+AcO-
1281.6131,PIP3(46:0)+Cl-
1283.5794,PIP3(45:4)+AcO-
1289.6264,PIP3(45:1)+AcO-
1291.5481,PIP3(46:7)+AcO-
1291.6421,PIP3(45:0)+AcO-
1293.5638,PIP3(46:6)+AcO-
1293.6131,PIP3(47:1)+Cl-
1295.5794,PIP3(46:5)+AcO-
1295.6289,PIP3(47:0)+Cl-
1297.5951,PIP3(46:4)+AcO-
1303.6419,PIP3(46:1)+AcO-
1305.6576,PIP3(46:0)+AcO-
1307.6288,PIP3(48:1)+Cl-
1317.6576,PIP3(47:1)+AcO-
1319.6734,PIP3(47:0)+AcO-
1331.6733,PIP3(48:1)+AcO-_
